tconst	titleType	originalTitle	isAdult	startYear	runtimeMinutes	genres	averageRating	directors	writers	country
tt4302956	movie	Kis Kisko Pyaar Karoon	0	2015	133	Comedy,Romance	5.6	Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Abinash Rout	Anukalp Goswami,Kis Kisko Pyaar Karoon,Sonu Sinha,Dheeraj Sarna	IN
tt4307132	movie	G Kutta Se	0	2017	104	Drama	8.2	Rahul Dahiya	Rahul Dahiya,Danish Raza,Danish Raza	IN
tt4309284	movie	The Silent Heroes	0	2015	115	Adventure,Drama,Family	6.5	Mahesh Bhatt	Mahesh Bhatt,Rituraj Bhatt	IN
tt4323504	movie	Jazbaa	0	2015	119	Drama,Thriller	5.7	Sanjay Gupta	Deepak Venkateshan,Robin Bhatt,Sanjay Gupta,Kamlesh Pandey,Rajshri Sudhakar	IN
tt4332114	movie	Dolly Ki Doli	0	2015	98	Comedy,Romance	4.6	Abhishek Dogra	Abhishek Dogra,Uma Shankar Singh	IN
tt4333674	movie	Hunterrr	0	2015	141	Comedy,Romance	7.0	Harshavardhan Kulkarni	Harshavardhan Kulkarni,Vijay Maurya	IN
tt4335954	movie	My Birthday Song	0	2018	95	Thriller	5.5	Samir Soni	Samir Soni,Vrushali Telang	IN
tt4338154	movie	Hawaizaada	0	2015	148	Biography,Drama	5.5	Vibhu Puri	Saurabh Bhave,Vibhu Puri	IN
tt4340180	movie	Direct Ishq	0	2016	130	Action,Comedy,Romance	4.7	Rajiv S. Ruia	Bobby Khan,A.M. Turaz	IN
tt4354740	movie	Dharam Sankat Mein	0	2015	129	Comedy	6.3	Fuwad Khan	Sanjay Sharma,Alpesh Dixit,Vijay Desai,Vedish Jhaveri	IN
tt4355838	movie	Albert Pinto Ko Gussa Kyun Aata Hai?	0	2019	100	Drama	5.1	Soumitra Ranade	Soumitra Ranade	IN
tt4355892	movie	Mumbai Can Dance Saalaa	0	2015	135	Drama	1.8	Sachindra Sharma	Sachindra Sharma	IN
tt4358344	movie	Rough Book	0	2016	100	Drama	6.7	Ananth Mahadevan	Sanjay Chauhan,Ananth Mahadevan	IN
tt4365060	movie	7 Hours to Go	0	2016	115	Crime,Thriller	5.7	Saurabh Varma	Saurabh Varma	IN
tt4373886	movie	Sharafat Gayi Tel Lene	0	2015	108	Comedy,Drama,Mystery	5.1	Gurmmeet Singh	Vivek Chaudhary,Rajesh Chawla,Banga Gagan,Anand Kumar	IN
tt4384270	movie	Take It Easy	0	2015	\N	Drama	8.0	Sunil Prem Vyas	Sunil Prem Vyas	IN
tt4387040	movie	Airlift	0	2016	130	Drama,History	7.9	Raja Menon	Raja Menon,Sonu Sinha,Ritesh Shah,Suresh Nair,Rahul Nangia	IN
tt4399594	movie	Fitoor	0	2016	131	Drama,Romance	5.4	Abhishek Kapoor	Charles Dickens,Abhishek Kapoor,Supratik Sen	IN
tt4411786	movie	Pal Pal Dil Ke Ssaat	0	2009	\N	Romance	5.3	V. Krishna Kumar	Farauq Malik	IN
tt4430136	movie	Pyaar Ka Punchnama 2	0	2015	137	Comedy,Drama,Romance	7.2	Luv Ranjan	Luv Ranjan,Rahul Mody,Tarun Jain	IN
tt4430212	movie	Drishyam	0	2015	163	Crime,Drama,Mystery	8.2	Nishikant Kamat	Jeethu Joseph,Upendra Sidhaye	IN
tt4434004	movie	Udta Punjab	0	2016	148	Crime,Drama	7.7	Abhishek Chaubey	Sudip Sharma,Abhishek Chaubey	IN
tt4435072	movie	Liger	0	2022	140	Action,Drama,Romance	2.6	Puri Jagannadh	Puri Jagannadh,Prashant Pandey,A.R. Sreedhar,Kiran Thatavarthi	IN
tt4467202	movie	Hero	0	2015	145	Action,Drama,Musical	3.6	Nikkhil Advani	Subhash Ghai,Nikkhil Advani,Umesh Bist	IN
tt4467262	movie	Katti Batti	0	2015	135	Comedy,Drama,Romance	4.7	Nikkhil Advani	Nikkhil Advani,Anshul Singhal	IN
tt4486148	movie	Shimla Mirchi	0	2020	129	Comedy,Romance	4.7	Ramesh Sippy	Vipul Binjola,Kausar Munir,Rishi Virmani	IN
tt4491586	movie	Sitam	0	2005	\N	Drama	3.3	Partho Ghosh	Mehmood Ali	IN
tt4493550	movie	Flat 211	0	2017	105	Crime,Mystery,Thriller	5.2	Sunil Sanjan	Sunil Sanjan,Ravi Kaiwart	IN
tt4500734	movie	Ek Paheli Leela	0	2015	145	Mystery,Romance,Thriller	3.8	Bobby Khan	Bobby Khan,Jojo Khan,Bunty Rathore	IN
tt4501268	movie	Maharaj	0	2024	131	Biography,Crime,Drama	6.5	Siddharth P Malhotra	Sneha Desai,Vipul Mehta,Kausar Munir	IN
tt4501576	movie	Dirty Politics	0	2015	130	Crime,Drama	2.6	K.C. Bokadia	K.C. Bokadia	IN
tt4505006	movie	Shortcut Safari	0	2016	101	Adventure,Drama,Mystery	6.6	Amitabha Singh	Svani Parekh,Amitabha Singh	IN
tt4511416	movie	Badmashiyaan	0	2015	128	Comedy,Romance	4.7	Amit Khanna	Kushal Ved Bakshi,Pratyush Negi	IN
tt4512230	movie	Hey Bro	0	2015	113	Action,Comedy,Drama	2.8	Ajay Chandhok	Nitin Arora,M. Salim	IN
tt4535650	movie	Dilwale	0	2015	158	Action,Comedy,Drama	5.1	Rohit Shetty	Yunus Sajawal,Farhad Samji,Sajid	IN
tt4541102	movie	Uvaa	0	2015	138	Comedy,Drama	4.8	Jasbir Bhaati,Jasbir R Bhati	Jasbir Bhaati,Jasbir R Bhati,Meghvrat Singh Gurjar,Dharmendra v Singh,Meghvrat Singh,Shailendra Tiwari	IN
tt4550894	movie	Saathi: The Companion	0	2005	\N	Romance	\N	Faaiz Anwar	V.K.Shankar	IN
tt4552486	movie	Dobaara: See Your Evil	0	2017	106	Horror,Mystery	3.8	Prawaal Raman	Prawaal Raman	IN
tt4552546	movie	3 Storeys	0	2018	100	Drama	7.0	Arjun Mukerjee	Althea Kaushal,Suraj Majhi	IN
tt4556848	movie	Barkhaa	0	2015	127	Drama,Romance	5.0	Shadaab Mirza	Lawrence John,Shadaab Mirza	IN
tt4559006	movie	Ae Dil Hai Mushkil	0	2016	158	Drama,Musical,Romance	5.9	Karan Johar	Karan Johar,Niranjan Iyengar	IN
tt4559046	movie	Housefull 3	0	2016	140	Comedy	4.9	Sajid,Farhad Samji	K. Subhash,Farhad Samji,Sajid,Rajan Agarwal,Jitendra Parmar	IN
tt4559172	movie	Meri Shadi Karao	0	2013	\N	Romance	\N	Syed Noor	\N	IN
tt4565796	movie	Four Pillars of Basement	0	2015	134	Action,Mystery,Thriller	4.8	Giresh Naik	Rajan Safri	IN
tt4579982	movie	Ishq Click	0	2016	165	Drama,Romance	4.4	Anil Ballani	Rajeev Yogendra Nath,Niket Pandey,Raajeev Yogendrnath	IN
tt4581722	movie	Ishq Ke Parindey	0	2015	120	Music,Romance	6.9	Shakir Khan	Rajeev Arora,Irshad Khan,Shakir Khan,Riturraj Tripathii	IN
tt4588730	movie	Chal Guru Ho Jaa Shuru	0	2015	127	Comedy	4.7	Manoj Sharma	Manoj Sharma	IN
tt4594848	movie	Luckhnowi Ishq	0	2015	127	Drama	7.2	Aanand Raut	\N	IN
tt4610308	movie	Ishqedarriyaan	0	2015	132	Romance	4.9	V.K. Prakash	P.K. Anil,Dheeraj Rattan	IN
tt4635372	movie	Masaan	0	2015	109	Drama	8.1	Neeraj Ghaywan	Akbar Allahabadi,Bashir Badr,Brij Narayan Chakbast,Mirza Ghalib,Varun Grover,Dushyant Kumar	IN
tt4642936	movie	Warrior Savitri	0	2016	136	Action,Thriller	3.1	Param Gill	Param Gill	IN
tt4643782	movie	Amdavad Junction	0	2013	95	Mystery	4.1	Apurv Bajpai	Bajpai Apurv	IN
tt4651394	movie	Wedding Pullav	0	2015	124	Romance	3.6	Binod Pradhan	\N	IN
tt4654760	movie	Sabki Bajegi Band	0	2015	108	Comedy,Drama	3.3	Anirudh Chawla	Anirudh Chawla	IN
tt4659548	movie	Rebellious Flower	0	2016	109	Biography,Drama	6.8	Krishan Hooda	Jagdish Bharti	IN
tt4671212	movie	NH-8: Road to Nidhivan	0	2015	95	Horror	2.9	Munindra Gupta	\N	IN
tt4675030	movie	Great Grand Masti	0	2016	134	Comedy,Drama,Fantasy	3.7	Indra Kumar	Tushar Hiranandani,Aakash Kaushik,Madhur Sharma	IN
tt4683366	movie	Ghayal Once Again	0	2016	127	Action,Drama,Thriller	6.2	Sunny Deol	Shaktimaan Talwar,Sagar Pandya,Sanjay Masoomm,Vishal Vijay Kumar,Nitesh V. Ranglani	IN
tt4684028	movie	Guddu Rangeela	0	2015	124	Comedy,Drama	5.3	Subhash Kapoor	Subhash Kapoor	IN
tt4695016	movie	Thodi Thodi Si Manmaaniyan	0	2017	135	Drama,Romance	6.0	Aditya Sarpotdar	Param Kalra,Amjad Khan,Ajinkya Kishore	IN
tt4699202	movie	Gurgaon	0	2017	107	Crime,Thriller	6.4	Shanker Raman	Vipin Bhati,Adarsh Jaunpuri,Lovesh Nagar,Shanker Raman,Sourabh Ratnu,Yogi Singha	IN
tt4707940	movie	Miss Tanakpur Haazir Ho	0	2015	154	Comedy,Crime,Family	5.3	Vinod Kapri,Anup Das	Varun Gautam,Vinod Kapri	IN
tt4718678	movie	I Love Desi	0	2015	\N	Comedy,Romance	7.8	Pankaj Batra,Inderjeet Singh	Satish Jain	IN
tt4744086	movie	Ki & Ka	0	2016	126	Comedy,Romance	5.7	R Balki	R Balki,Rishi Virmani	IN
tt4760750	movie	Bezubaan Ishq	0	2015	128	Musical,Romance	4.7	Jashwant Gangani	Jashwant Gangani,Sanjay Shah	IN
tt4760900	movie	Aisa Yeh Jahaan	0	2015	120	Drama	7.0	Biswajeet Bora,Dhanashree Mehta	Biswajeet Bora,Ashok Mishra	IN
tt4766960	movie	Lion of Gujarat	0	2015	\N	Action	7.7	Dinesh Lamba,Jakee Patel	\N	IN
tt4788726	movie	The Unsound	0	2013	105	Thriller	4.7	Alok Shrivastav	Alok Shrivastav	IN
tt4793436	movie	1 + 1 = 11	0	2018	85	Sci-Fi	7.9	Martyn Park	Martyn Park,Sian Katelyn Crane	IN
tt4814290	movie	Te3n	0	2016	136	Crime,Drama,Mystery	7.2	Ribhu Dasgupta	Jeong Geun-seop,Bijesh Jayarajan,Suresh Nair,Ritesh Shah	IN
tt4818930	movie	Waiting	0	2015	92	Comedy,Drama	7.1	Anu Menon	Atika Chohan,Anu Menon,James Ruzicka	IN
tt4832640	movie	Sultan	0	2016	170	Action,Drama,Romance	7.1	Ali Abbas Zafar	Ali Abbas Zafar	IN
tt4853926	movie	Guddu Ki Gun	0	2015	130	Comedy	4.6	Shiirshak S. Anand,Shantanu Ray Chhibber	Shiirshak S. Anand,Shantanu Ray Chhibber	IN
tt4857886	movie	Do Lafzon Ki Kahani	0	2016	128	Action,Drama,Romance	6.5	Deepak Tijori	Girish Dhamija	IN
tt4859310	movie	Thoda Lutf Thoda Ishq	0	2015	131	Comedy,Romance	4.2	Sachin Gupta	Sachin Gupta	IN
tt4864932	movie	Baaghi	0	2016	133	Action,Drama,Romance	5.3	Sabbir Khan	Shifuji Shaurya Bharadwaj,Sanjeev Datta,Sanjeev Dutta,Madhiyalagan Subbaiah	IN
tt4865436	movie	Hate Story 3	0	2015	126	Drama,Thriller	4.6	Vishal Pandya	Vikram Bhatt,Anupam Santosh Saroj	IN
tt4900716	movie	Kapoor & Sons	0	2016	132	Comedy,Crime,Drama	7.7	Shakun Batra	Shakun Batra,Ayesha DeVitre,Spandan Mishra	IN
tt4906960	movie	Baadshaho	0	2017	136	Action,Adventure,Thriller	4.9	Milan Luthria	Rajat Arora	IN
tt4906984	movie	Azhar	0	2016	130	Biography,Drama,Sport	5.7	Anthony D'Souza	Rajat Arora,Aditi Mediratta	IN
tt4907258	movie	Omprakash Zindabad	0	2020	130	Comedy,Drama	6.0	Ranjeet Gupta	Vishal Vijay Kumar	IN
tt4909752	movie	Rangoon	0	2017	170	Action,Drama,History	5.6	Vishal Bhardwaj	Matthew Robbins,Sabrina Dhawan,Vishal Bhardwaj,Satish Narayan	IN
tt4910010	movie	Yadvi: The Dignified Princess	0	2017	107	Biography,Drama,History	8.0	Jyoti Singh,Vick Krishna	Poonam Basu,Gauri Singh	IN
tt4934950	movie	Talvar	0	2015	132	Crime,Drama,Mystery	8.1	Meghna Gulzar	Vishal Bhardwaj,Aditya Nimbalkar	IN
tt4940456	movie	Mirzya	0	2016	129	Action,Drama,Fantasy	4.6	Rakeysh Omprakash Mehra	Gulzar	IN
tt4971258	movie	Bombairiya	0	2019	104	Comedy,Crime,Drama	4.6	Pia Sukanya	Michael E. Ward,Pia Sukanya,Aarti S. Bagdi	IN
tt4976192	movie	211	0	2018	86	Action,Drama,Horror	4.4	York Alec Shackleton	York Alec Shackleton,John Rebus	IN
tt4979082	movie	Jai Gangaajal	0	2016	149	Action,Crime,Drama	5.8	Prakash Jha	Prakash Jha	IN
tt4979110	movie	Daas Dev	0	2018	140	Drama,Thriller	5.1	Sudhir Mishra	Ravi s Alok,Shubhra Chatterji,Sudhir Mishra,Jaydeep Sarkar,Tariq Naved Siddiqui,Vivek v Warrier	IN
tt4979160	movie	Ishq Forever	0	2016	125	Romance	2.5	Sameer Sippy	Shabbir Boxwala	IN
tt4994210	movie	Sorry Daddy	0	2015	\N	Action	6.0	Vijay Pal	\N	IN
tt4995402	movie	Bumper Draw	0	2015	130	Comedy	5.1	Irshad Khan	Rashid Khan	IN
tt5005142	movie	Dhara 302	0	2016	148	Drama	5.4	Jitendra Singh Naruka	Jitendra Singh Naruka	IN
tt5008256	movie	Saanjh	0	2017	106	Drama,Family	8.0	Ajay K Saklanni	Ajay K Saklanni	IN
tt5013008	movie	Fraud Saiyaan	0	2019	109	Comedy,Drama	4.3	Sourabh Shrivastava	Amal Donwaar,Prakash Jha,Sharad Tripathi	IN
tt5021968	movie	Chinar Daastaan-E-Ishq	0	2015	116	Romance	7.1	Sharique Minhaj	Ahmed Chaudhary,Mohsin Khan,Sahar Quaze,Renzu Shah	IN
tt5046500	movie	Mantra	0	2017	90	Drama,Family	5.4	Nicholas Kharkongor	\N	IN
tt5052972	movie	Yaara Silly Silly	0	2015	108	Romance	5.4	Subhash Sehgal	Raajeev Yogendrnath	IN
tt5056470	movie	Teraa Surroor	0	2016	106	Action,Drama,Romance	2.7	Shawn Arranha	Namrata Ramsay,Himesh Reshammiya	IN
tt5074352	movie	Dangal	0	2016	161	Action,Biography,Drama	8.3	Nitesh Tiwari	Piyush Gupta,Shreyas Jain,Nikhil Mehrotra,Rajshri Sudhakar,Nitesh Tiwari	IN
tt5080556	movie	2.0	0	2018	148	Action,Fantasy,Sci-Fi	6.0	S. Shankar	Jayamohan,Lakshmi Saravanakumar,S. Shankar,Abbas Tyrewala	IN
tt5108476	movie	Befikre	0	2016	130	Comedy,Drama,Romance	4.2	Aditya Chopra	Aditya Chopra,Sharat Katariya	IN
tt5120640	movie	Sarbjit	0	2016	131	Biography,Drama	7.3	Omung Kumar	Utkarshini Vashishtha,Rajesh Beri,Gaurav Gupta	IN
tt5130348	movie	Love Shagun	0	2016	120	Comedy,Romance	4.6	Saandesh Nayak	Saandesh Nayak,Vivek k Rawat	IN
tt5151622	movie	Ranbanka	0	2015	\N	Action	3.6	Aryeman Ramsay	Shakir Ali	IN
tt5154096	movie	Love Exchange	0	2015	122	Romance	5.4	Raj Shetty	Raj Shetty,Lekha Trilokya,Madhuri Vaidya	IN
tt5156746	movie	Force 2	0	2016	127	Action,Thriller	6.2	Abhinay Deo	Jasmeet K Reen,Parveez Shaikh	IN
tt5162476	movie	6-5=2	0	2014	104	Horror	4.5	Bharat Jain	\N	IN
tt5165344	movie	Rustom	0	2016	148	Crime,Drama,Thriller	7.0	Tinu Suresh Desai	Vipul K. Rawal	IN
tt5197544	movie	Baar Baar Dekho	0	2016	141	Drama,Romance,Sci-Fi	5.4	Nitya Mehra	Sri Rao,Nitya Mehra,Anuvab Pal,Anvita Dutt	IN
tt5207116	movie	X: Past Is Present	0	2015	105	Drama,Mystery,Romance	5.2	Hemant Gaba,Pratim D. Gupta,Sudhish Kamath,Nalan Kumarasamy,Anu Menon,Sandeep Mohan,Qaushiq Mukherjee,Rajshree Ojha,Raja Sen,Abhinav Shiv Tiwari,Suparn Varma	Hemant Gaba,Pratim D. Gupta,Sudhish Kamath,Thiagarajan Kumararaja,Anu Menon,Sandeep Mohan,Qaushiq Mukherjee,Rajshree Ojha,Raja Sen,Abhinav Shiv Tiwari,Suparn Varma	IN
tt5209420	movie	LoveShhuda	0	2016	133	Comedy,Romance	4.7	Vaibhav Misra	Vaibhav Misra,Abbas Dalal,Hussain Dalal,Harish Dinkar,Pankaj Matta	IN
tt5216486	movie	Dharti Kahe Pukar Ke	0	2006	\N	Action,Drama,Romance	6.0	Dhananjay Mishra	Aslam Sheikh	IN
tt5216810	movie	Bollywood Diaries	0	2016	123	Drama	6.0	K.D. Satyam	K.D. Satyam,Anand Vrs Tomar	IN
tt5226660	movie	Royal Utsav	0	2009	\N	Action	\N	Ravi K Patwa	\N	IN
tt5226666	movie	Shaabash! You Can Do It	0	2009	\N	Action	\N	Shankar Mondal	\N	IN
tt5227468	movie	Beiimaan Love	0	2016	120	Drama,Romance,Thriller	2.9	Rajeev Chaudhari	Rajeev Chaudhari,Vibhanshu Vaibhav	IN
tt5235880	movie	A Flying Jatt	0	2016	151	Action,Adventure,Comedy	3.1	Remo D'Souza	Remo D'Souza,Tushar Hiranandani,Aakash Kaushik,Madhur Sharma	IN
tt5240748	movie	Brahman Naman	0	2016	95	Comedy	5.5	Qaushiq Mukherjee	Naman Ramachandran	IN
tt5255710	movie	Sanam Teri Kasam	0	2016	154	Drama,Musical,Romance	7.6	Radhika Rao,Vinay Sapru	Radhika Rao,Vinay Sapru	IN
tt5286444	movie	Neerja	0	2016	122	Biography,Drama,Thriller	7.6	Ram Madhvani	Saiwyn Quadras,Sanyuktha Chawla Shaikh	IN
tt5289170	movie	Laali Ki Shaadi Mein Laaddoo Deewana	0	2017	130	Comedy,Drama,Musical	3.3	Manish Harishankar	Manish Harishankar	IN
tt5290620	movie	Kyaa Kool Hain Hum 3	0	2016	124	Comedy	2.0	Umesh Ghadge	Mushtaq Shiekh,Milap Zaveri	IN
tt5301942	movie	Jersey	0	2022	170	Drama,Sport	7.3	Gowtam Tinnanuri	Mayank Jain,Wajid Shaikh,Siddharth Singh,Gowtam Tinnanuri,Garima Wahal	IN
tt5313980	movie	Tere Bin Laden: Dead or Alive	0	2016	104	Comedy	4.4	Abhishek Sharma,Deepak Chandra	Abhishek Sharma,Neha Sharma,Pradhuman Singh	IN
tt5316648	movie	Blind	0	2023	124	Crime,Drama,Thriller	4.1	Shome Makhija	Shome Makhija,Sudeep Nigam	IN
tt5325684	movie	Hate Story IV	0	2018	131	Crime,Drama,Thriller	3.4	Vishal Pandya	Vishal Pandya,Sameer Arora,Milap Zaveri,Vijei Joshi	IN
tt5343678	movie	Moh Maya Money	0	2016	108	Crime,Drama,Thriller	5.8	Munish Bhardwaj	Munish Bhardwaj,Mansi Jain	IN
tt5358948	movie	One Night Stand	0	2016	97	Drama,Romance	3.2	Jasmine D'Souza,Puru Rajkumar	Bhavani Iyer	IN
tt5454644	movie	Chalk N Duster	0	2016	130	Drama,Family	\N	Jayant Gilatar	\N	IN
tt5456546	movie	Judwaa 2	0	2017	145	Action,Comedy,Romance	3.7	David Dhawan,Punit Soni	Yunus Sajawal,Farhad Samji,Sajid	IN
tt5456810	movie	Murari the Mad Gentleman	0	2016	\N	Comedy,Drama	8.0	Suzad Iqbal Khan	Abinash Singh Chib,Sagar Nath Jha	IN
tt5460276	movie	Kaabil	0	2017	139	Action,Crime,Drama	7.2	Sanjay Gupta	Siraj Ahmed,Sanjay Masoomm,Vijay Kumar Mishra,Rajshri Sudhakar	IN
tt5463608	movie	JD	0	2017	127	Drama	6.1	Shailendra Pandey	Shailendra Pandey,Kumar Vijay	IN
tt5465370	movie	Akira	0	2016	137	Action,Thriller	5.9	A.R. Murugadoss	Santhakumar,A.R. Murugadoss,Karan Singh Rathore,Arun Shekhar	IN
tt5472374	movie	Meri Pyaari Bindu	0	2017	117	Comedy,Drama,Romance	6.1	Akshay Roy	Soumik Sen,Suprotim Sengupta	IN
tt5472758	movie	Happy Bhag Jayegi	0	2016	126	Comedy,Romance	6.5	Mudassar Aziz	Mudassar Aziz	IN
tt5474042	movie	Half Girlfriend	0	2017	135	Drama,Romance	4.7	Mohit Suri	Chetan Bhagat,Tushar Hiranandani,Ishita Moitra	IN
tt5502766	movie	Phillauri	0	2017	138	Comedy,Drama,Fantasy	6.0	Anshai Lal,Goswami Mahesh Gari Tulsigiri,Feroz Khan Bollybrothers	Anvita Dutt	IN
tt5518128	movie	Love Games	0	2016	114	Crime,Thriller	4.3	Vikram Bhatt	Vikram Bhatt	IN
tt5542802	movie	Raabta	0	2017	147	Action,Drama,Fantasy	4.8	Dinesh Vijan	Siddharth-Garima,Siddharth Singh,Garima Wahal	IN
tt5543746	movie	Maatr	0	2017	113	Thriller	4.7	Ashtar Sayed	Michael Pellico,Mishkka Shekhawat	IN
tt5544662	movie	Sweetiee Weds NRI	0	2017	116	Comedy,Drama,Romance	3.4	Hasnain Hyderabadwala	Tariq Mohammad	IN
tt5569160	movie	Mantostaan	0	2017	92	Drama,History	5.5	Rahhat Shah Kazmi,Bhanu Pratap Singh	Rahhat Shah Kazmi,Saadat Hassan Manto	IN
tt5571734	movie	Pink	0	2016	136	Crime,Drama,Thriller	8.0	Aniruddha Roy Chowdhury	Shoojit Sircar,Aniruddha Roy Chowdhury,Ritesh Shah	IN
tt5573110	movie	Yea Toh Two Much Ho Gayaa	0	2016	126	Action,Comedy,Drama	3.6	Anwer Khan	Anwer Khan,Bolu Khan	IN
tt5600714	movie	Laal Rang	0	2016	147	Comedy,Crime,Drama	7.8	Syed Ahmad Afzal	Syed Ahmad Afzal,Pankaj Matta	IN
tt5605730	movie	Cabaret	0	2019	95	Drama,Musical,Thriller	3.2	Kaustav Narayan Niyogi,Gill Shubham,Goswami Mahesh Gari Tulsigiri	\N	IN
tt5613834	movie	A Gentleman	0	2017	145	Action,Comedy	6.3	Krishna D.K.,Raj Nidimoru	Raj Nidimoru,Krishna D.K.,Sita Menon,Sumit Batheja,Raj Nidimoru,Krishna DK,Siraj Kalla	IN
tt5615116	movie	Dear Dad	0	2016	95	Drama,Family	6.2	Tanuj Bhramar	\N	IN
tt5617172	movie	Qaidi Band	0	2017	119	Drama,Music	6.1	Habib Faisal	Habib Faisal,Sanjay Sharma	IN
tt5632164	movie	Veerappan	0	2016	125	Action,Biography,Crime	5.3	Ram Gopal Varma	Jai Priyadarshi,R.D. Tailang	IN
tt5637188	movie	Saat Uchakkey	0	2016	139	Comedy	5.6	Sanjeev Sharma	Sandeep Saket,Sanjeev Sharma	IN
tt5638474	movie	Wajah Tum Ho	0	2016	136	Drama,Mystery,Romance	4.5	Vishal Pandya	Sameer Arora,Vishal Pandya,Virag Mishra,Vijei Joshi	IN
tt5638500	movie	1920 London	0	2016	120	Horror,Mystery	4.2	Tinu Suresh Desai	Sukhmani Sadana,Tanya Pathak,Girish Dhamija,Vikram Bhatt,Rishi Azad	IN
tt5639388	movie	Raaz Reboot	0	2016	128	Horror,Mystery,Thriller	4.4	Vikram Bhatt	Vikram Bhatt,Girish Dhamija	IN
tt5662932	movie	Raman Raghav 2.0	0	2016	133	Crime,Drama,Thriller	7.3	Anurag Kashyap	Vasan Bala,Anurag Kashyap	IN
tt5690142	movie	Mom	0	2017	146	Crime,Drama,Thriller	7.2	Ravi Udyawar	Girish Kohli,Ravi Udyawar,Kona Venkat	IN
tt5697870	movie	Lucknow Central	0	2017	133	Action,Drama,Music	6.2	Ranjit Tewari	Aseem Arrora,Ranjit Tewari	IN
tt5713232	movie	Madaari	0	2016	133	Drama,Thriller	7.6	Nishikant Kamat	Shailja Kejriwal,Ritesh Shah	IN
tt5714802	movie	Project Marathwada	0	2016	110	Drama	6.5	Bhavin Wadia	Bhavin Wadia	IN
tt5742874	movie	Sarkar 3	0	2017	130	Crime,Drama	4.9	Ram Gopal Varma	P. Jaya Kumar,Ramkumar Singh,Sharma Jiten,Nilesh Girkar	IN
tt5743656	movie	Phobia	0	2016	112	Drama,Mystery,Thriller	6.8	Pavan Kirpalani	Pavan Kirpalani,Arun Sukumar,Pooja Ladha Surti	IN
tt5743888	movie	Julie 2	0	2017	159	Drama,Romance,Thriller	2.2	Deepak S. Shivdasani	Deepak S. Shivdasani	IN
tt5745450	movie	Chef	0	2017	133	Comedy,Drama,Family	5.7	Raja Menon	Jon Favreau,Ritesh Shah,Suresh Nair,Raja Menon	IN
tt5752374	movie	Shorgul	0	2016	132	Drama	5.7	Pranav Singh,Jitendra Tiwari	Khalid Azmi,Shitiz Srivastava,Raj Verma,Shashie Vermaa	IN
tt5752458	movie	Hai Apna Dil Toh Awara	0	2016	120	Comedy	6.9	Monjoy Joy Mukerji	Monjoy Joy Mukerji	IN
tt5755606	movie	Banjo	0	2016	137	Drama,Music	5.0	Ravi Jadhav	Ravi Jadhav,Nikhil Mehrotra,Kapil Sawant	IN
tt5756052	movie	Jeena Isi Ka Naam Hai	0	2017	173	Drama	3.2	Keshhav Panneriy	Purnima Mead,Amreetaa Roy	IN
tt5760490	movie	Fredrick	0	2016	129	\N	4.4	Rajesh Butalia	Rajesh Butalia	IN
tt5764024	movie	OK Jaanu	0	2017	135	Drama,Romance	5.3	Shaad Ali	Mani Ratnam,Gulzar,Sameer Rajda	IN
tt5764096	movie	Hindi Medium	0	2017	132	Comedy,Drama	7.8	Saket Chaudhary	Sonu Sinha,Neeraj Singh,Saket Chaudhary,Abdul Rafay Chandio,Amitosh Nagpal,Zeenat Lakhani	IN
tt5775220	movie	Noor	0	2017	117	Adventure,Comedy,Drama	4.1	Sunhil Sippy	Saba Imtiaz,Althea Kaushal,Shikhaa Sharma,Sunhil Sippy,Ishita Moitra	IN
tt5780570	movie	A Scandall	0	2016	112	Thriller	3.1	Ishaan Trivedi	Ishaan Trivedi	IN
tt5784778	movie	Dil Toh Deewana Hai	0	2016	135	Drama,Romance	7.2	Raja Bundela	\N	IN
tt5784852	movie	Tera Intezaar	0	2017	108	Romance,Thriller	1.7	Raajeev Walia	Anwarullah Khan	IN
tt5784860	movie	Aksar 2	0	2017	127	Crime,Drama,Mystery	3.6	Ananth Mahadevan	\N	IN
tt5785116	movie	Begum Jaan	0	2017	128	Action,Drama,History	5.6	Srijit Mukherji	Srijit Mukherji	IN
tt5785170	movie	Toilet - Ek Prem Katha	0	2017	155	Comedy,Drama,Romance	7.2	Shree Narayan Singh	Medha Jadhav,Siddharth-Garima,Siddharth Singh,Garima Wahal	IN
tt5785200	movie	Machine	0	2017	148	Action,Mystery,Romance	2.8	Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Abinash Rout	Sanjeev Kaul	IN
tt5805252	movie	Budhia Singh: Born to Run	0	2016	112	Biography,Drama,Sport	7.5	Soumendra Padhi	Soumendra Padhi	IN
tt5842616	movie	Veere Di Wedding	0	2018	135	Comedy	3.4	Shashanka Ghosh	Nidhi Mehra,Mehul Suri	IN
tt5873892	movie	Yahan Sabhi Gyani Hain	0	2020	115	Comedy	4.8	Anant Tripathi	Anant Tripathi	IN
tt5876392	movie	Mission Tiger	0	2016	\N	Adventure	5.6	Dipu Karunakaran	\N	IN
tt5882970	movie	Tubelight	0	2017	136	Drama,War	4.0	Kabir Khan	Kabir Khan,Parveez Shaikh,Manu Rishi Chadha	IN
tt5890002	movie	Love Ke Funday	0	2016	132	Comedy	6.4	Indervesh Yogee	Indervesh Yogee	IN
